id,slice,plugin,package,class,file_path,category,issue_type,severity,confidence,status,title,description,instances,trigger_input,suggested_fix,effort,llm_value,related,github_issue
CR-172,A11,.github,-,codeql-analysis.yml,.github/workflows/codeql-analysis.yml,ci-workflow,dead-code,Medium,High,verified,"CodeQL workflow is disabled and could not run anyway (v1 actions, Autobuild v...","The GitHub Actions API reports this workflow's state as `disabled_inactivity` (last update 2022-11-24) with zero runs, so no CodeQL analysis has happened for years despite the file suggesting otherwise. Even re-enabled it would fail: github/codeql-action/init@v1, autobuild@v1 and analyze@v1 (L45, L56, L70) were removed by GitHub in January 2023, actions/checkout@v2 (L41) is Node 12 and deprecated, and Autobuild runs `mvn package` on `ubuntu-latest` with no setup-java (Tycho needs Java 11 and the win-64 JRE staging performed in main.yml), so the Java matrix entry would produce no database.",L26; L41; L45; L56; L70,Actions API: GET /repos/debrief/debrief/actions/workflows/codeql-analysis.yml -> state=disabled_inactivity; list runs -> total_count 0.,"Upgrade to codeql-action@v3 and checkout@v4, replace Autobuild with `build-mode: none` for Java (or an explicit setup-java 11 + `mvn -B -DskipTests package`), re-enable the workflow, and add it as a required check; or delete the file if CodeQL is not wanted.",M,"Confirming the workflow is inert required querying the live Actions state and reasoning about Autobuild against a Tycho build, not just reading the YAML.",-,
CR-173,A11,.github,-,main.yml,.github/workflows/main.yml,supply-chain,ssrf-or-unvalidated-url,Medium,High,candidate,Bundled Windows JRE zip is downloaded without any checksum verification,L156-157 `wget -q -O ... https://github.com/AdoptOpenJDK/openjdk11-binaries/releases/download/...zip` and contribs/msi/make_x64msi.sh L26 do the same; the archive is then unpacked straight into the shipped product (L166-169). No SHA-256 is checked although AdoptOpenJDK publishes one. Integrity rests entirely on TLS to github.com and on the (archived) AdoptOpenJDK org's release assets never being replaced; the result is cached for the lifetime of key `win-jre-11.0.5-10` (L150) so a single poisoned download persists across every build.,L152-157; L166-169; contribs/msi/make_x64msi.sh L26-28,Compromise or takeover of the archived AdoptOpenJDK/openjdk11-binaries release asset; every subsequent Windows release bundles it.,Download the matching .sha256.txt and run `sha256sum -c` before unzip; include the hash in the cache key.,S,grep-able.,-,
CR-174,A11,.github,-,main.yml,.github/workflows/main.yml,supply-chain,outdated-dependency,Medium,High,candidate,Third-party actions referenced by mutable tags; xvfb-action wraps the whole b...,"Every `uses:` is a floating major tag rather than a commit SHA: GabrielBB/xvfb-action@v1 (L176) runs the entire `mvn clean verify` and is an archived, unmaintained repository; softprops/action-gh-release@v2 (L311) receives the contents:write GITHUB_TOKEN and decides what is published; andstor/file-existence-action@v1 (L218) and bcomnes/cleanup-xvfb@v1 (L327) are small personal actions. A moved tag (as in the tj-actions/changed-files incident, CVE-2025-30066) executes attacker code inside the release job.",L55; L121; L123; L136; L147; L176; L184; L218; L254; L262; L270; L292; L311; L327,Upstream maintainer account compromise moves the `v1`/`v2` tag; next tag build publishes tampered assets.,Pin every action to a full commit SHA with a version comment and enable Dependabot `github-actions` updates; replace xvfb-action with `xvfb-run -a mvn ...` (xvfb is already apt-installed at L117) so no third-party action wraps the build.,S,"grep-able, though judging which actions sit on the privileged path needs the workflow read.",CVE-2025-30066,
CR-175,A11,.github,-,main.yml,.github/workflows/main.yml,ci-workflow,workflow-permissions,Medium,High,candidate,"contents:write granted to the build job on every event, not just tag releases","L88-89 `permissions: contents: write` applies to the whole `buildandrelease` job for push, pull_request and workflow_dispatch alike, yet only the `Upload release` step (L310-324) needs it. On a same-repository branch PR or a workflow_dispatch of any branch, the untrusted-ish `mvn clean verify` (L174-179, which executes every module's antrun/pom logic) runs with a token able to push branches, move tags and create releases. Combined with `on.push.tags: '*'` (L15-16), any actor able to push a `YYYYMMDD_N_N_N` tag publishes a public release with RELEASE_NOTES.md as body (L303-316); the file relies on repository tag-protection rules that cannot be seen from the repo.",L15-16; L26-27; L88-89; L174-179; L303-324,workflow_dispatch on a feature branch whose pom adds an antrun `<exec>` that uses $ACTIONS_RUNTIME_TOKEN/GITHUB_TOKEN to `git push origin HEAD:develop` or create a release.,"Keep the job at `contents: read`, move the release upload into a separate `release` job with `needs: build`, `if: startsWith(github.ref,'refs/tags/')` and its own `permissions: contents: write`, consuming the product zips via upload/download-artifact; add a tag protection ruleset for `????????_*`.",M,Needs reasoning about which steps actually consume the permission and about the event matrix; a linter only flags missing permissions blocks.,-,
CR-176,A11,.github,-,main.yml,.github/workflows/main.yml,ci-workflow,silent-data-loss,Medium,High,candidate,Release can publish with assets silently missing (MSI check is non-blocking),"softprops/action-gh-release@v2 (L311-324) is used with its default `fail_on_unmatched_files: false`, so any of the seven listed paths that does not exist is skipped without error. The MSI check (L216-221) sets `allow_failure: true`, and `org.mwc.debrief.legacy/dist/DebriefLegacy*.jar` / `org.mwc.debrief.lite/dist/debrief-lite*.zip` (L322-323) are globs whose directories are only created by module-level ant targets. RELEASING.md L87-89 and SKILL.md step 9 promise seven assets, but the workflow only guarantees the ones that happen to exist. Because `build installer` (L196-215) has no `if: always()`, a failed msitools build instead aborts the job before upload, so the intended 'MSI optional' behaviour is inconsistent either way.",L196-221; L310-324,ftp.gnome.org redirect changes or wixl-heat errors: the run stays green (or MSI step fails) and the GitHub release has 6 (or 0) assets.,"Set `fail_on_unmatched_files: true`, drop `allow_failure`, and make the installer step fail loudly; verify asset count in the release job.",S,Needs knowledge of action-gh-release's default and cross-reading RELEASING.md to see the promised invariant.,-,
CR-177,A11,root,-,.travis.yml,.travis.yml,security,secrets-handling,Medium,High,candidate,Dead Travis config commits a Slack notification token and chunk.io credentials,"L31 `slack: debrief-devs:GF1nQSqn2eozH3wQtyuPLAlG` is an unencrypted Slack integration token (Travis expects `secure:` here) and L57 `curl -u ianmayo:chunkchunk -T ... chunk.io` hard-codes a username/password; both are public in a public repository and its history. The file is dead (last touched 2021-09-29, travis-ci.org is shut down, GitHub Actions replaced it) and also still describes a Windows32Bit artifact (L71) that no longer exists, so it misleads about the release process.",L31; L57; L62-79,Anyone reading the public repo can post to the debrief-devs Slack and reuse the chunk.io credential.,"Revoke/rotate the Slack token and chunk.io password, then delete .travis.yml (history rewrite is optional but the secrets must be treated as burned).",S,grep-able (secret scanning should catch the Slack token).,-,
CR-178,A11,contribs,-,release_versions.py,contribs/PyScripts/release_versions.py,bug,logic-error,Medium,High,candidate,Feature mapping misses non-org.mwc plugins shipped in the features,"FEATURE_FOR_PREFIX (L56-60) only maps org.mwc.asset/cmap/debrief prefixes, but org.mwc.cmap.combined.feature/feature.xml ships org.eclipse.nebula.cwt, org.eclipse.nebula.widgets.cdatetime and org.eclipse.nebula.jface.cdatetime, and org.mwc.debrief.combined.feature ships org.freehep. features_for() (L333-339) therefore does not bump the feature when only those bundles changed, which violates the invariant stated at L362-365 ('If a plugin moves, the feature that ships it has to move too or the P2 update site will never offer the new bundle'). The always-bumped org.mwc.debrief.core masks this for the debrief feature but not for the cmap feature. Separately, org.mwc.asset.core.feature is mapped (L57) although root pom.xml L48-50 excludes it from the build.",L56-60; L333-339; L362-368,"Release where the only cmap-side change is in org.eclipse.nebula.cwt: cmap.combined.feature keeps its version, P2 clients never receive the fixed bundle.","Derive the mapping by parsing each feature.xml's <plugin id=...> list instead of prefixes, and warn when a bumped plugin is in no built feature.",S,Required cross-checking the prefix table against the actual feature.xml contents and the root pom module list.,-,
CR-179,A11,org.mwc.debrief.targetplatforms,-,eclipse-latest.target,org.mwc.debrief.targetplatforms/eclipse-latest.target,supply-chain,ssrf-or-unvalidated-url,Medium,Medium,candidate,Target platform resolves Eclipse p2 repositories over plain http,"Three of the repository locations Tycho resolves on every CI build are cleartext: L42 http://download.eclipse.org/releases/2021-03, L45 http://download.eclipse.org/releases/2021-12, L95 http://download.eclipse.org/nebula/releases/2.5.0/ (and eclipse-latest.tpd L6, L46, L52 mirror this). p2 checks artifact checksums only against artifacts.xml fetched over the same channel, so an on-path attacker who intercepts before the server's https redirect can substitute bundles that end up in the shipped product and in the develop-written ~/.p2 cache (main.yml L181-189) restored by every later build including tag releases.",L42; L45; L95; eclipse-latest.tpd L6; L46; L52,MITM of CI egress during target resolution on a develop push; poisoned bundle persists via the m2-tycho cache.,Change the six locations to https:// (the other repositories in the same file already are) and regenerate the .target from the .tpd.,S,grep-able.,-,
CR-181,A1,org.mwc.cmap.NaturalEarth,org.mwc.cmap.naturalearth.readerwriter,NEFeatureRootHandler,org.mwc.cmap.NaturalEarth/src/org/mwc/cmap/naturalearth/readerwriter/NEFeatureRootHandler.java,bug,locale-parsing,Low,High,candidate,encodeAsXML casts UTF-8 bytes to chars and returns null on error,"The anonymous OutputStream appends (char) b for every byte the Transformer emits (UTF-8), so any non-ASCII feature or style name is stored as mojibake in the preference string and will not round-trip. All three exceptions are printStackTrace'd and null is returned, which callers then persist.","L48-L91 (L60-L73, L79-L90)","Natural Earth layer named with a non-ASCII character, then saved to preferences",Transform into a StringWriter (StreamResult(Writer)) instead of a byte-to-char stream.,S,grep-able,-,
CR-182,A1,org.mwc.cmap.legacy,MWC.Utilities.ReaderWriter.XML,MWCXMLReader,org.mwc.cmap.legacy/src/MWC/Utilities/ReaderWriter/XML/MWCXMLReader.java,bug,precision-loss,Low,High,candidate,writeThis(double) silently writes NaN as 0 and rounds to 3 decimals,"writeThis(double) replaces NaN with 0 before formatting, so an unknown course/speed becomes a definite 0 (due north / stopped) in the saved file and is indistinguishable from real data on reload. It also formats with '0.000', which is used for Duration/WorldDistance/Speed Value attributes regardless of the unit chosen.",L293-L302,Fix whose course is NaN (e.g. imported from a source without heading) saved then reloaded: course now 0 deg,"Omit the attribute when the value is NaN, and use writeThisLong or a general-purpose shortest-repr format (Double.toString) for Value attributes.",S,grep-able,-,
